npi,nppes_provider_last_org_name,nppes_provider_first_name,nppes_provider_city,nppes_provider_state,specialty_description,description_flag,drug_name,generic_name,bene_count,total_claim_count,total_30_day_fill_count,total_day_supply,total_drug_cost,bene_count_ge65,bene_count_ge65_suppress_flag,total_claim_count_ge65,ge65_suppress_flag,total_30_day_fill_count_ge65,total_day_supply_ge65,total_drug_cost_ge65,years_of_exp
-1693873157,BOSTIC,AMI,LOUISVILLE,KY,Nurse Practitioner,S,MEMANTINE HCL,MEMANTINE HCL,"",30,30.0,420,1549.16,"",*,30,"",30.0,420,1549.16,= 54.0
-1996841224,KOELBEL,KARA,PHOENIX,AZ,Nurse Practitioner,S,KLOR-CON 10,POTASSIUM CHLORIDE,"",11,19.0,518,243.86,"",*,"",*,"","","",= 51.0
-1662925484,GHANEKAR,HRISHIKESH,QUINCY,IL,Nephrology,S,METOLAZONE,METOLAZONE,24,101,107.6,2940,2386.68,"",#,74,"",80.6,2216,2212.02,= 34.0
-1389156876,MEDD,DONALD,WESTBROOK,ME,Internal Medicine,S,ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,11,16,16.0,143,148.25,"",#,"",#,"","","",= 43.0
-2046676330,SCIORTINO,VINCENT,VIERA,FL,Family Practice,S,DILTIAZEM 24HR CD,DILTIAZEM HCL,"",16,32.0,960,694.34,"",*,"",*,"","","",= 41.0
-1339585726,KATTA,SADASIVA,HUNTSVILLE,AL,Cardiovascular Disease (Cardiology),S,DIGOX,DIGOXIN,15,46,101.3,3040,1998.0,"",#,"",#,"","","",= 34.0
-1420430712,HILBURN,JEFFREY,WESTMINSTER,CO,Physician Assistant,S,AMITIZA,LUBIPROSTONE,"",17,17.0,510,5624.91,0,"",0,"",0.0,0,0.0,= 42.0
-1975028027,GALVIN,JEFFREY,CLEVELAND,OH,Internal Medicine,S,TRAZODONE HCL,TRAZODONE HCL,19,88,134.0,4020,787.8,"",#,42,"",68.0,2040,412.42,= 38.0
-1581020510,ANTUNES,PHILLIP,TEMPLE,TX,Psychiatry,S,DIAZEPAM,DIAZEPAM,16,67,71.0,2025,315.96,"",*,12,"",14.0,315,62.06,= 55.0
-1299211448,GERBER,JAMES,OKARCHE,OK,Family Practice,S,RALOXIFENE HCL,RALOXIFENE HCL,"",12,18.0,540,1529.08,"",*,12,"",18.0,540,1529.08,= 31.0
-1480041046,SHEHATA,NADY,BUFFALO,NY,Internal Medicine,S,SPIRIVA,TIOTROPIUM BROMIDE,"",34,46.0,1380,15249.36,"",*,34,"",46.0,1380,15249.36,= 48.0
-1480721960,HANSON,KATHRYN,APPLETON,WI,Nurse Practitioner,S,VALSARTAN,VALSARTAN,"",26,66.0,1980,1527.27,"",#,"",#,"","","",= 49.0
-2036571138,SALADA,ELIZABETH,POWAY,CA,Internal Medicine,S,ASPIRIN-DIPYRIDAMOLE ER,ASPIRIN/DIPYRIDAMOLE,"",30,30.0,452,5731.58,"",*,30,"",30.0,452,5731.58,= 41.0
-1753761202,LALLY,ANNMARIE,TONAWANDA,NY,Nurse Practitioner,S,MONTELUKAST SODIUM,MONTELUKAST SODIUM,"",19,19.0,570,188.23,"",*,19,"",19.0,570,188.23,= 51.0
2006028269,ESTOR,ERNESTO,CHICAGO,IL,Family Practice,S,LATANOPROST,LATANOPROST,"",12,12.0,320,124.07,"",*,12,"",12.0,320,124.07,= 48.0
-1379948571,ODESSKY,YEVGENY,SKOKIE,IL,Family Practice,S,BETAMETHASONE DIPROPIONATE,BETAMETHASONE DIPROPIONATE,"",11,11.0,239,503.08,"",*,11,"",11.0,239,503.08,= 39.0
-1470652594,PEARSON,LINDA,BRISTOL,TN,Pain Management,S,PRAMIPEXOLE DIHYDROCHLORIDE,PRAMIPEXOLE DI-HCL,"",18,21.7,650,698.34,"",*,"",*,"","","",= 50.0
-1824393570,MANEK,SALIL,SPOKANE,WA,Neurology,S,TIZANIDINE HCL,TIZANIDINE HCL,"",11,11.0,330,223.94,"",*,11,"",11.0,330,223.94,= 48.0
2127088886,DEB,ASHOKE,PENNSVILLE,NJ,Internal Medicine,S,ALPRAZOLAM,ALPRAZOLAM,14,194,194.0,2860,1360.21,"",#,180,"",180.0,2600,1269.42,= 34.0
-1864857485,STAUFFER,ROBERT,SOUTH OGDEN,UT,Psychiatry,S,DEXTROAMPHETAMINE-AMPHETAMINE,DEXTROAMPHETAMINE/AMPHETAMINE,"",65,65.0,1950,2621.6,"",*,14,"",14.0,420,609.89,= 53.0
-1794207405,GILLIAM,OLIVER,SOUTH BEND,IN,Gastroenterology,S,BUDESONIDE EC,BUDESONIDE,"",20,26.0,780,12193.54,"",*,"",*,"","","",= 34.0
-1965958223,CAMEJO,LEONEL,TAMPA,FL,Family Practice,S,VOLTAREN,DICLOFENAC SODIUM,35,114,120.1,2908,12225.06,"",#,"",#,"","","",= 50.0
-1743710054,TURNER,JASON,PHOENIX,AZ,Family Practice,S,BACLOFEN,BACLOFEN,"",15,29.0,870,498.74,"",#,"",#,"","","",= 48.0
-1551572818,CEBALLOS,JECEBU,PALM COAST,FL,Family Practice,S,RELPAX,ELETRIPTAN HBR,"",22,22.0,189,6106.05,"",*,22,"",22.0,189,6106.05,= 53.0
-1955584854,HWANG,MICHAEL,NORWALK,CA,Psychiatry,S,FLUOXETINE HCL,FLUOXETINE HCL,11,30,82.4,2473,442.81,"",*,14,"",40.7,1220,224.74,= 42.0
-1622523402,FORD,MICHAEL,APPALACHIA,VA,Family Practice,S,HUMULIN 70-30,INSULIN NPH HUM/REG INSULIN HM,"",14,14.0,183,2838.78,"",*,14,"",14.0,183,2838.78,= 44.0
2076722503,SANCHEZ-YRIARTE,RAFAEL,SPRINGFIELD,MA,Internal Medicine,S,LEVOFLOXACIN,LEVOFLOXACIN,55,59,59.4,456,636.42,"",#,"",#,"","","",= 35.0
-1299103207,NGUYEN,ELLEN,WALNUT CREEK,CA,Pharmacist,T,INSULIN SYRINGE,"SYRINGE-NEEDLE,INSULIN,0.5 ML",14,29,65.0,1896,482.81,"",#,"",#,"","","",= 54.0
-1763962914,WINDER,JOHN,SYLVANIA,OH,Allergy/ Immunology,S,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,30,140,216.0,6480,77762.09,"",#,121,"",183.0,5490,64355.52,= 42.0
2117908499,PORTNOVA,REGINA,LAUDERDALE LAKES,FL,Internal Medicine,S,METHYLPREDNISOLONE,METHYLPREDNISOLONE,35,47,47.0,340,863.99,"",#,"",#,"","","",= 34.0
-2127379473,WHALEN,THOMAS,HAVERTOWN,PA,Rheumatology,S,AMITRIPTYLINE HCL,AMITRIPTYLINE HCL,"",51,65.0,1950,1594.2,"",*,11,"",15.0,450,259.14,= 53.0
2066447640,JIFI,HAITHAM,CORPUS CHRISTI,TX,Internal Medicine,S,FUROSEMIDE,FUROSEMIDE,130,754,887.0,21887,4111.25,107,"",634,"",741.0,17978,3682.08,= 45.0
-1511337859,DIEGEL,TANYA,VALLEY CITY,ND,Family Practice,S,TOLTERODINE TARTRATE ER,TOLTERODINE TARTRATE,"",28,28.0,808,3211.22,"",#,"",#,"","","",= 53.0
-2137353402,DEBUSK,ABIGAIL,BOWLING GREEN,KY,Family Practice,S,LORAZEPAM,LORAZEPAM,14,54,54.0,1539,713.29,"",*,28,"",28.0,782,242.48,= 46.0
-2006329757,CHAPMAN,TRACY,MORGANTON,NC,Nurse Practitioner,S,DICLOFENAC SODIUM,DICLOFENAC SODIUM,11,39,55.1,1561,613.66,"",*,25,"",37.0,1110,372.04,= 34.0
-1895167555,COOPER,RONALD,WAUKESHA,WI,Family Practice,S,BUPROPION HCL SR,BUPROPION HCL,"",16,22.0,660,590.56,0,"",0,"",0.0,0,0.0,= 47.0
2056399346,KOEHL,MARK,TEMPERANCE,MI,Family Practice,S,AMITRIPTYLINE HCL,AMITRIPTYLINE HCL,"",21,45.0,1350,389.83,"",*,"",*,"","","",= 42.0
-1632475510,GOODYEAR,DANIEL,RICHMOND,VT,Family Practice,S,CIPROFLOXACIN HCL,CIPROFLOXACIN HCL,"",11,11.0,90,63.3,"",*,"",*,"","","",= 41.0
-1763807690,SEAY,TERESA,CHIPLEY,FL,Nurse Practitioner,S,CITALOPRAM HBR,CITALOPRAM HYDROBROMIDE,13,56,72.0,2160,258.25,"",*,31,"",41.0,1230,135.75,= 39.0
-1632210628,JONES,MATTHEW,WICKENBURG,AZ,Nurse Practitioner,S,DIGOXIN,DIGOXIN,"",12,14.0,420,153.38,"",*,12,"",14.0,420,153.38,= 38.0
-1541622024,RODGER,JOHN,WAKEFIELD,RI,Physician Assistant,S,DICLOFENAC SODIUM,DICLOFENAC SODIUM,"",12,14.0,376,296.82,"",*,"",*,"","","",= 49.0
-1763828084,DEMASI,RONALD,VENICE,FL,Gastroenterology,S,ESOMEPRAZOLE MAGNESIUM,ESOMEPRAZOLE MAGNESIUM,17,45,71.0,2130,7578.78,"",#,"",#,"","","",= 34.0
-2056824310,CARR,HEIDI,WEST SENECA,NY,Nurse Practitioner,S,TOUJEO SOLOSTAR,"INSULIN GLARGINE,HUM.REC.ANLOG","",37,44.7,1213,24110.74,"",*,17,"",17.7,451,9862.69,= 48.0
-2006346529,PROVOST,GEORGE,ALLENTOWN,PA,Family Practice,S,SIMVASTATIN,SIMVASTATIN,133,531,1255.1,37527,4117.19,121,"",478,"",1156.0,34659,3822.17,= 48.0
-1561560946,HOVE,JASON,TORRANCE,CA,Internal Medicine,S,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,"",16,16.5,455,249.91,"",#,"",#,"","","",= 43.0
-1400244363,JONES,COLIN,AHOSKIE,NC,General Practice,S,FENTANYL,FENTANYL,"",30,30.0,885,3516.46,"",*,"",*,"","","",= 49.0
-1662495750,RODRIGUEZ,ISABEL,MIAMI,FL,Nurse Practitioner,S,OMEPRAZOLE,OMEPRAZOLE,66,129,314.0,9400,2349.95,"",#,"",#,"","","",= 34.0
-1671983390,RODRIGUEZ,OSCAR,MAMOU,LA,Internal Medicine,S,DILTIAZEM 24HR ER,DILTIAZEM HCL,"",69,77.0,2287,1268.65,"",*,50,"",56.0,1657,991.55,= 39.0
-1511276328,PARKER,GERALD,AMORY,MS,Family Practice,S,ALLOPURINOL,ALLOPURINOL,27,143,210.0,5848,1807.1,"",#,132,"",199.0,5518,1710.78,= 30.0
-1763961461,KANE,SHELLY,ROCHESTER,NY,Internal Medicine,S,ALLOPURINOL,ALLOPURINOL,"",15,33.0,990,366.06,"",*,15,"",33.0,990,366.06,= 41.0
-1450744246,HALL,CATHERINE,ROCHESTER,NY,Physician Assistant,S,TAMSULOSIN HCL,TAMSULOSIN HCL,"",14,34.0,1020,480.5,"",*,14,"",34.0,1020,480.5,= 34.0
-1329509431,TYBERG,SHIFRA,COLUMBUS,OH,Family Practice,S,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,65,240,551.5,16511,1978.46,"",#,"",#,"","","",= 39.0
-2026214113,HOOTS,LAURA,INDIANAPOLIS,IN,Physician Assistant,S,FUROSEMIDE,FUROSEMIDE,"",14,14.0,420,55.23,"",*,"",*,"","","",= 45.0
-1561630518,BAKHOS,LARA,MAYWOOD,IL,Cardiovascular Disease (Cardiology),S,FUROSEMIDE,FUROSEMIDE,16,47,103.0,3070,324.7,16,"",47,"",103.0,3070,324.7,= 39.0
-1974984144,CHOMSKY,DAVID,ELKINS PARK,PA,Internal Medicine,S,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,"",15,18.0,540,321.59,"",*,"",*,"","","",= 33.0
-1915463696,ROACH,JOHN,WINSTON-SALEM,NC,Family Practice,S,CRESTOR,ROSUVASTATIN CALCIUM,"",20,32.0,960,7793.25,"",*,20,"",32.0,960,7793.25,= 39.0
2066525411,WIN,MOETHU,ZEPHYRHILLS,FL,Cardiovascular Disease (Cardiology),S,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,17,53,127.3,3820,1078.93,"",#,42,"",116.3,3490,980.63,= 54.0
-2066963543,RIVETT,AUSTIN,OMAHA,NE,Family Practice,S,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,"",20,41.0,1230,250.38,"",#,"",#,"","","",= 42.0
2147292692,BURCHFIELD,JOHN,TOLEDO,OH,Ophthalmology,S,DUREZOL,DIFLUPREDNATE,46,101,113.7,2574,16303.86,"",#,"",#,"","","",= 43.0
-1955707690,CARR,LISA,CHELSEA,MA,Internal Medicine,S,SPIRIVA,TIOTROPIUM BROMIDE,"",32,40.0,1200,13648.35,"",*,17,"",23.0,690,7890.73,= 30.0
2036164812,BRAUN,WILLIAM,PHILLIPSBURG,NJ,Family Practice,S,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,21,73,81.0,2419,924.66,"",#,36,"",44.0,1320,470.4,= 47.0
-1591034153,WEISS,TERRY,LOUISVILLE,KY,Family Practice,S,PROPRANOLOL HCL,PROPRANOLOL HCL,"",13,15.0,450,256.69,"",#,"",#,"","","",= 30.0
-1400179485,SPEAR,EUGENE,MCMINNVILLE,OR,Cardiovascular Disease (Cardiology),S,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,16,63,107.0,3210,295.08,"",#,"",#,"","","",= 40.0
2046516762,SALVATORE,PAOLO,WARREN,NJ,Internal Medicine,S,METOPROLOL TARTRATE,METOPROLOL TARTRATE,"",28,80.0,2400,210.11,"",#,"",#,"","","",= 32.0
-1965914970,KLOTZ,KENNETH,INDIANAPOLIS,IN,Internal Medicine,S,GLIPIZIDE ER,GLIPIZIDE,"",11,21.0,630,184.5,"",*,"",*,"","","",= 42.0
-1783153957,THORSGARD,KNUTE,DETROIT LAKES,MN,Family Practice,S,GABAPENTIN,GABAPENTIN,23,133,205.0,6115,4331.89,"",#,77,"",129.0,3835,2570.55,= 55.0
-1561700328,BERNARD,STEPHEN,CHAPEL HILL,NC,Hematology-Oncology,S,FENTANYL,FENTANYL,"",29,29.0,855,1618.51,"",#,"",#,"","","",= 53.0
-1642629759,ABUL-ELA,MOHAMAD,NEW CASTLE,PA,Internal Medicine,S,CARBAMAZEPINE,CARBAMAZEPINE,"",25,25.2,739,3035.54,"",*,25,"",25.2,739,3035.54,= 41.0
-1359837960,GREEN,KATHLEEN,WILLIAMSTOWN,MA,Physician Assistant,S,FUROSEMIDE,FUROSEMIDE,20,88,118.0,3460,231.06,"",#,"",#,"","","",= 51.0
2127448669,MARTIN,JENNIFER,SPRINGBORO,OH,Family Practice,S,ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,"",11,15.0,405,1224.77,"",*,"",*,"","","",= 44.0
-2026544146,ROTHSCHILD,BRUCE,INDIANA,PA,Internal Medicine,S,CELECOXIB,CELECOXIB,25,93,115.6,3430,10576.88,"",#,57,"",73.0,2190,6056.58,= 46.0
-1632577876,SANDOVAL,ARMANDO,HENDERSON,KY,Family Practice,S,MEMANTINE HCL,MEMANTINE HCL,"",95,109.0,2522,3153.64,"",*,95,"",109.0,2522,3153.64,= 39.0
2066591100,KUMAR,VINOD,CLOVIS,CA,Internal Medicine,S,BACLOFEN,BACLOFEN,31,60,74.0,2200,717.51,31,"",60,"",74.0,2200,717.51,= 38.0
-1440203551,NOCERINO,LOGAN,YUMA,AZ,Physician Assistant,S,AMITRIPTYLINE HCL,AMITRIPTYLINE HCL,14,22,30.0,900,229.32,"",#,"",#,"","","",= 44.0
-2127533270,DASILVA,ANTHONY,NEWARK,NY,Internal Medicine,S,SPIRONOLACTONE,SPIRONOLACTONE,"",19,43.0,1281,319.7,"",#,"",#,"","","",= 39.0
-1541591192,FRANZI,JOSEPH,PHILADELPHIA,PA,Family Practice,S,DONEPEZIL HCL,DONEPEZIL HCL,12,53,89.0,2670,359.85,12,"",53,"",89.0,2670,359.85,= 32.0
-1996166912,MEVI,JASON,LOS BANOS,CA,Internal Medicine,S,METOLAZONE,METOLAZONE,"",19,30.5,864,369.16,"",#,"",#,"","","",= 46.0
-1915342083,EARLE,JOHN,CARROLLTON,GA,Family Practice,S,SUCRALFATE,SUCRALFATE,"",16,16.0,460,239.33,"",#,"",#,"","","",= 43.0
-1864876376,NADEEM,SHAHZINAH,HAMILTON,NJ,Internal Medicine,S,MIRTAZAPINE,MIRTAZAPINE,35,171,177.0,5076,4127.69,"",#,148,"",154.0,4414,3451.43,= 39.0
2026221283,SHIVAKUMAR,DEEPTI,MELROSE PARK,IL,Family Practice,S,LORAZEPAM,LORAZEPAM,"",18,22.0,630,684.94,"",*,18,"",22.0,630,684.94,= 53.0
-1410311955,COLVIN,JULIE,FAYETTEVILLE,NY,Family Practice,S,BD ULTRA-FINE PEN NEEDLE,"PEN NEEDLE, DIABETIC",19,42,101.3,3035,2249.35,"",#,"",#,"","","",= 53.0
-1733599753,GRUNSTRA,BERNARD,BRISTOL,TN,Internal Medicine,S,VESICARE,SOLIFENACIN SUCCINATE,"",18,28.0,840,7865.82,"",*,18,"",28.0,840,7865.82,= 43.0
-1632258271,LIGHTNER,CAROLYN,GAINESVILLE,FL,Nurse Practitioner,S,NOVOLOG,INSULIN ASPART,"",13,13.0,364,3388.45,0,"",0,"",0.0,0,0.0,= 42.0
-2086145544,BRIDGWATER,CHRISTIAN,FORT WAYNE,IN,Emergency Medicine,S,RANITIDINE HCL,RANITIDINE HCL,14,14,14.0,216,88.49,"",*,"",*,"","","",= 46.0
-1622500007,STROSNIDER,JEFFREY,RIO RANCHO,NM,Optometry,S,TRAVATAN Z,TRAVOPROST,12,25,35.2,976,5527.71,12,"",25,"",35.2,976,5527.71,= 31.0
-1531315885,MALIK,IMRAN,PORT ST LUCIE,FL,Family Practice,S,VOLTAREN,DICLOFENAC SODIUM,12,35,35.0,420,1872.41,"",#,"",#,"","","",= 55.0
-1440386480,LING,ARNOLD,BELLFLOWER,CA,Family Practice,S,DONEPEZIL HCL ODT,DONEPEZIL HCL,"",13,13.0,390,297.73,"",*,13,"",13.0,390,297.73,= 39.0
-1713409918,CHRISTO,STEPHEN,EPPING,NH,Family Practice,S,ANDROGEL,TESTOSTERONE,"",13,13.0,255,6482.11,0,"",0,"",0.0,0,0.0,= 39.0
-1299171658,GANDHI,RAJESH,BOSTON,MA,Infectious Disease,S,TRUVADA,EMTRICITABINE/TENOFOVIR (TDF),14,47,47.0,1410,69250.72,"",*,16,"",16.0,480,23252.34,= 36.0
-1824259764,PLOWMAN,SHAWN,LADERA RANCH,CA,Physician Assistant,S,CIPROFLOXACIN HCL,CIPROFLOXACIN HCL,14,14,14.0,96,113.99,"",#,"",#,"","","",= 38.0
-1652847854,COLON RODRIGUEZ,DIEGO,CANOVANAS,PR,General Practice,S,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,31,156,200.0,6000,813.06,"",#,139,"",177.0,5310,715.86,= 33.0
-1420450454,ALEXANDER,C,YORKTOWN,IN,Endocrinology,S,ONGLYZA,SAXAGLIPTIN HCL,"",16,24.0,720,8273.54,"",*,16,"",24.0,720,8273.54,= 49.0
-1580980068,PURL,CARMEN,SUNRAY,TX,Family Practice,S,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,19,98,176.0,5280,1534.69,"",#,"",#,"","","",= 36.0
-2075976916,KEHN,THOMAS,YPSILANTI,MI,Ophthalmology,S,PREDNISOLONE ACETATE,PREDNISOLONE ACETATE,143,214,287.8,8332,14107.33,"",#,"",#,"","","",= 49.0
-1894976709,GUTIERREZ STONE,JESUS,ORLANDO,FL,General Practice,S,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,21,40,114.0,3420,921.54,"",#,"",#,"","","",= 43.0
2066648469,BENNER,ERIC,MISSION VIEJO,CA,Internal Medicine,S,CLONIDINE HCL,CLONIDINE HCL,11,23,35.0,919,179.85,"",#,"",#,"","","",= 43.0
-2026453041,KUMAR,NUPUR,LOS ANGELES,CA,Internal Medicine,S,PREDNISONE,PREDNISONE,"",13,17.0,281,65.07,"",*,"",*,"","","",= 48.0
2046262333,NAGUBADI,SANDHYA,TINLEY PARK,IL,Internal Medicine,S,SPIRONOLACTONE,SPIRONOLACTONE,"",15,40.9,1227,228.41,"",#,"",#,"","","",= 48.0
-1723472415,SHALLISH,NEIL,ITHACA,NY,Family Practice,S,LANSOPRAZOLE,LANSOPRAZOLE,"",17,49.0,1470,927.13,"",*,17,"",49.0,1470,927.13,= 46.0
2117285593,GONZALEZ,ALYSSA,GREELEY,CO,Family Practice,S,SIMVASTATIN,SIMVASTATIN,45,118,322.0,9660,1196.06,"",#,105,"",283.0,8490,1065.38,= 49.0
-1965741820,KENNEDY,CHRIS,SUTTON,WV,Family Practice,S,ELIQUIS,APIXABAN,18,85,107.0,3198,38584.46,"",#,63,"",79.0,2358,28565.27,= 47.0
-1602350595,MORGAN,GARTH,COLLEGE STATION,TX,Family Practice,S,MONTELUKAST SODIUM,MONTELUKAST SODIUM,"",38,76.0,2160,736.9,"",#,"",#,"","","",= 40.0
-1915155821,BAKER,MALINDA,FONTANA,CA,Family Practice,S,VERAPAMIL ER,VERAPAMIL HCL,"",12,40.0,1200,979.83,"",*,12,"",40.0,1200,979.83,= 54.0
-1551590365,STEVENSON,ROBERT,NEW CASTLE,IN,Internal Medicine,S,TRIAMTERENE-HYDROCHLOROTHIAZID,TRIAMTERENE/HYDROCHLOROTHIAZID,32,144,352.0,10560,2031.34,"",#,"",#,"","","",= 39.0
-1935590370,ABAD,JOHN PHILAMER,WESTERVILLE,OH,Family Practice,S,SIMVASTATIN,SIMVASTATIN,55,148,240.1,7141,1349.1,37,"",98,"",180.0,5383,1097.25,= 35.0
-1378975359,KASS,ETHAN,CORAL SPRINGS,FL,Psychiatry,S,MIRTAZAPINE,MIRTAZAPINE,"",36,54.0,1620,699.82,"",#,"",#,"","","",= 30.0
-1329287805,VILLALBA RODRIGUEZ,NIDIA,FORT WAYNE,IN,Family Practice,S,FARXIGA,DAPAGLIFLOZIN PROPANEDIOL,"",13,13.0,365,4753.12,"",#,"",#,"","","",= 33.0
-2046669912,FERRO,FERNANDO,BALTIMORE,MD,Internal Medicine,S,SPIRIVA,TIOTROPIUM BROMIDE,"",12,36.0,1080,11532.17,"",*,12,"",36.0,1080,11532.17,= 49.0
-2056773463,GENESE,JOSEPHINE,PROVIDENCE,RI,Family Practice,S,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,"",23,23.0,690,8079.64,"",#,"",#,"","","",= 46.0
-1814309125,ABBAS,GHULAM,FREDERICK,MD,Internal Medicine,S,OLANZAPINE,OLANZAPINE,"",16,16.0,445,295.59,"",#,"",#,"","","",= 45.0
-1541183131,VU,TOMMY,SALEM,OR,Physician Assistant,S,OXYCODONE HCL,OXYCODONE HCL,50,84,84.0,668,996.38,39,"",66,"",66.0,507,735.16,= 38.0
-1844744321,ANDERSON,PERRINE,SANDY,UT,Nurse Practitioner,S,RAMIPRIL,RAMIPRIL,"",15,15.0,438,513.2,"",*,15,"",15.0,438,513.2,= 43.0
-1864569401,MCBRIDE,REBECCA,BATESVILLE,AR,Nurse Practitioner,S,RAMIPRIL,RAMIPRIL,"",11,11.0,330,74.08,0,"",0,"",0.0,0,0.0,= 53.0
2016999162,HANIF,MUHAMMAD,HOUSTON,TX,Internal Medicine,S,PILOCARPINE HCL,PILOCARPINE HCL,"",12,12.0,248,1069.74,"",*,12,"",12.0,248,1069.74,= 45.0
-1531493448,BOLES,AMY,MANKATO,MN,Family Practice,S,FLUOXETINE HCL,FLUOXETINE HCL,"",19,45.0,1350,1208.0,"",#,"",#,"","","",= 42.0
2096867263,SAUNDERS,SHEREE,FPO,AE,Internal Medicine,S,GABAPENTIN,GABAPENTIN,14,48,63.8,1800,607.79,"",*,21,"",34.5,920,264.96,= 41.0
2147221840,FIGUEROA,ALLAN,PARKERSBURG,WV,Family Practice,S,FLUCONAZOLE,FLUCONAZOLE,24,32,32.0,83,198.01,"",*,"",*,"","","",= 47.0
-1844533073,HINKLE,BRENT,CLAREMORE,OK,Family Practice,S,MEMANTINE HCL,MEMANTINE HCL,"",14,14.0,420,314.39,"",*,14,"",14.0,420,314.39,= 36.0
-1753816964,MCCANN,DARIN,CORPUS CHRISTI,TX,Physician Assistant,S,DULOXETINE HCL,DULOXETINE HCL,11,48,52.0,1560,1564.99,"",*,33,"",37.0,1110,1205.48,= 30.0
-1864585779,RAMIREZ,ELSA,LANCASTER,CA,Nurse Practitioner,S,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,16,57,121.0,3630,872.55,"",#,"",#,"","","",= 34.0
-1773688581,PLAUCHE,ANDREA,BATON ROUGE,LA,Nurse Practitioner,S,CLONAZEPAM,CLONAZEPAM,11,88,106.0,3160,619.33,"",*,"",*,"","","",= 50.0
-1531493407,MAITRA,ARUP,CANTON,OH,Nephrology,S,PREDNISONE,PREDNISONE,"",11,31.0,930,310.27,"",*,"",*,"","","",= 43.0
-1591102685,BARKALOW,MARY,WEST SPRINGFIELD,MA,Psychiatry,S,NALTREXONE HCL,NALTREXONE HCL,"",30,30.1,904,992.18,"",*,"",*,"","","",= 37.0
-1662751650,TAM,JAMES,LONG BEACH,CA,Internal Medicine,S,LEVEMIR FLEXTOUCH,INSULIN DETEMIR,14,38,67.5,2013,25787.0,"",#,"",#,"","","",= 50.0
2147281604,MORENO,JAIME,SAN ANTONIO,TX,Internal Medicine,S,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM,58,187,475.0,14250,8811.11,47,"",148,"",382.0,11460,7146.54,= 34.0
-1925320350,DODD,KIMBERLY,PAWTUCKET,RI,Internal Medicine,T,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,"",11,21.0,614,277.61,"",*,11,"",21.0,614,277.61,= 53.0
2036266930,BANSAL,SURINDER,LIMA,OH,Internal Medicine,S,LISINOPRIL,LISINOPRIL,20,77,83.3,1852,718.25,"",#,"",#,"","","",= 49.0
-1834587301,ENFIELD,KYLE,CHARLOTTESVILLE,VA,Pulmonary Disease,S,GABAPENTIN,GABAPENTIN,"",12,12.0,360,244.39,"",*,12,"",12.0,360,244.39,= 44.0
-1895260287,SPENCER,JAMES,WINSTON SALEM,NC,Family Practice,S,PREDNISONE,PREDNISONE,34,58,72.0,1302,269.16,"",#,"",#,"","","",= 53.0
2086966314,POWERS,JODEL,CHICAGO,IL,Nurse Practitioner,S,PREDNISONE,PREDNISONE,"",12,19.1,572,206.7,"",*,"",*,"","","",= 30.0
2046232227,STANKO,SHELLEY,LONDON,KY,Family Practice,S,RAPAFLO,SILODOSIN,"",12,12.0,360,2492.76,"",*,12,"",12.0,360,2492.76,= 47.0
-1551746135,MARTEL,AMY,CONCORD,NH,Family Practice,S,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,"",29,41.0,1183,877.27,"",#,"",#,"","","",= 48.0
-1632602823,BERAN,JON,CHICAGO,IL,Family Practice,S,AMLODIPINE BESYLATE-BENAZEPRIL,AMLODIPINE BESYLATE/BENAZEPRIL,13,62,114.0,3400,2225.53,"",*,36,"",78.0,2340,1359.1,= 44.0
2006895419,BACH,IAN,BROOMFIELD,CO,Family Practice,S,DICYCLOMINE HCL,DICYCLOMINE HCL,"",12,24.0,710,364.11,"",*,12,"",24.0,710,364.11,= 40.0
-2016285609,BREWER,CRAIG,RENTON,WA,Family Practice,S,VICTOZA 3-PAK,LIRAGLUTIDE,"",12,16.0,480,10898.38,"",*,12,"",16.0,480,10898.38,= 45.0
-2127552351,DUBOIS,CRAIG,MOORESVILLE,NC,Neurology,S,OXCARBAZEPINE,OXCARBAZEPINE,36,90,97.7,2909,4775.53,20,"",51,"",58.7,1739,2245.13,= 54.0
